file,z_count,subpaths,elong_ratio,angle_std,med_area,bbox_fill,path_tokens,mode
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.560000,31.392156,0.306652,0.050426,1955,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.560000,31.210388,0.310837,0.066893,1889,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.560000,31.175155,0.309747,0.066441,1907,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.560000,32.917400,0.304439,0.518269,1901,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.560000,32.897777,0.304298,0.518264,1901,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.560000,32.901013,0.304675,0.518367,1901,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.560000,32.891698,0.304298,0.517955,1895,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.560000,32.895962,0.304432,0.517948,1895,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.560000,32.895920,0.304298,0.518109,1895,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.560000,32.906979,0.304298,0.518250,1895,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.560000,32.907320,0.304961,0.517998,1895,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.560000,32.913834,0.305202,0.518003,1895,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.560000,32.921020,0.304505,0.517941,1895,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.440000,35.081912,0.139210,0.103578,1715,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.440000,45.013142,0.234172,0.068483,1853,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.360000,47.046023,0.222769,0.072079,1823,other_compiled
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.360000,44.138294,0.228812,0.070149,1829,other_compiled
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.840000,19.306199,0.060271,0.206487,1853,diagonal_stripes_clean
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.880000,17.100673,0.057173,0.220257,1877,diagonal_stripes_clean
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.480000,36.118418,0.277930,0.060789,1871,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.480000,36.133236,0.277659,0.060806,1859,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.920000,15.189996,0.046529,0.257391,1949,diagonal_stripes_clean
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.360000,44.406451,0.224176,0.449583,1841,other_compiled
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.320000,45.111037,0.224436,0.450889,1829,other_compiled
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.360000,44.445738,0.224205,0.450623,1823,other_compiled
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.360000,44.419906,0.224181,0.448184,1841,other_compiled
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.320000,45.104876,0.224314,0.449062,1835,other_compiled
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.760000,22.218853,0.408291,0.470926,2033,diagonal_stripes_clean
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.760000,22.240730,0.408522,0.504927,2027,diagonal_stripes_clean
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.560000,30.432892,0.271430,0.532268,1889,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.600000,30.409663,0.272110,0.531678,1901,diagonal_stripes_noisy
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.560000,28.368199,0.303877,0.534255,1919,diagonal_stripes_clean
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.560000,28.378135,0.303901,0.532071,1925,diagonal_stripes_clean
"/Users/xiaoxiaobo/random2000/EAEU9Q-m2EI_黄黑色研发工程师求职现代互联网介绍中文演示文稿/幻灯片1.SVG",25,25,0.560000,30.404776,0.269558,0.532829,1877,diagonal_stripes_noisy
